Source,Target,rho
Christensenellaceae_R-7_group.4,Christensenellaceae_R-7_group.63,0.8961296449444917
Rhizobiaceae.1,Proteiniborus.5,0.8958886655974128
Petrimonas.2,midas_g_112760.1,0.895125810403329
Cryptanaerobacter.1,midas_g_49937.1,0.8950263830518618
midas_g_2604.3,Cryptanaerobacter.1,0.8950263830518618
Propionicicella.4,midas_g_82137.3,0.8950263830518617
Colidextribacter.6,midas_g_82137.3,0.8950263830518617
Proteiniborus.5,Colidextribacter.6,0.8947134082229096
Proteiniborus.5,Propionicicella.4,0.8947134082229096
Brevundimonas.5,Hyphomicrobium.16,0.8947134082229096
Ercella.1,Petrimonas.4,0.8946691569697147
Acinetobacter.2,Azoarcus.2,0.8946691569697147
Ercella.1,Methanobacterium.5,0.8946691569697147
midas_g_5574.1,Clostridium_sensu_stricto_13.1,0.8942558797517393
Thermovirga.2,Aminiphilus.1,-0.8934285078726864
Rhizobiaceae.1,Devosia.9,0.8925014715479427
Rhizobiaceae.1,midas_g_77185.2,0.8925014715479427
midas_g_114295.1,Methanosarcina.1,0.8924788510021541
midas_g_76603.1,Petrimonas.4,0.8918825850158447
Acinetobacter.2,Christensenellaceae_R-7_group.4,0.8918825850158447
midas_g_5574.1,Thermovirga.2,0.8918530382935689
midas_g_5574.1,Intestinimonas.1,0.8918530382935689
HN-HF0106.10,Clostridium_sensu_stricto_1.7,0.8915184769847424
Christensenellaceae_R-7_group.42,Oscillospiraceae.8,0.8911568795344654
Dehalobacterium.3,midas_g_112829.1,0.8911568795344654
Pelolinea.3,Proteiniphilum.12,0.8911568795344654
Methanothrix.1,Proteiniphilum.12,0.8911568795344654
Cryptanaerobacter.1,Desulfurispora.1,0.8911568795344654
Methanobacterium.20,Methanobacterium.34,0.8911568795344654
Cryptanaerobacter.1,Azorhizobium.1,0.8911568795344653
Bellilinea.1,Azorhizobium.1,0.8911568795344653
Trichloromonas.1,Novosphingobium.1,0.8911568795344653
Syntrophobotulaceae.7,Proteiniphilum.12,0.8911568795344653
midas_g_92370.1,Azorhizobium.1,0.8911568795344653
Oxobacteraceae.3,Methanobacterium.34,0.8911568795344653
midas_g_82137.3,Clostridium_sensu_stricto_7.2,0.8911568795344653
Acinetobacter.2,midas_g_97954.1,0.8903616128590073
Clostridium_sensu_stricto_1.7,Hungateiclostridiaceae.28,0.8899160172941005
Desulfovibrio.3,Lachnoclostridium.2,0.8895689051064236
Methanobacterium.20,Hungateiclostridiaceae.28,0.8895689051064236
midas_g_119665.1,Christensenellaceae_R-7_group.19,0.8895689051064236
midas_g_84729.1,midas_g_92370.1,0.8895689051064236
midas_g_2604.3,Methanothrix.1,0.8895689051064235
Pelolinea.3,midas_g_49937.1,0.8895689051064235
Methanothrix.1,midas_g_49937.1,0.8895689051064235
midas_g_2604.3,Pelolinea.3,0.8895689051064235
Enterococcus.5,Dysgonomonadaceae.1,0.8895689051064235
Syntrophobacter.1,Syntrophomonadaceae.1,0.8895238095238093
Christensenellaceae_R-7_group.4,Fermentimonas.2,0.8892437602665931
midas_g_114295.1,Clostridium_sensu_stricto_13.1,0.8884892086330936
Thermovirga.1,Christensenellaceae_R-7_group.44,0.8881776532977661
Veillonellales-Selenomonadales.6,Reyranella.2,0.8878890608422685
Clostridium_sensu_stricto_13.1,midas_g_76603.1,-0.8878614379970029
midas_g_114295.1,midas_g_76603.1,-0.8878614379970029
Devosia.1,Phenylobacterium.4,0.8876355250871978
Aminiphilus.1,Ca_Phosphitivorax.1,0.88634665318395
midas_g_35108.1,Christensenellaceae_R-7_group.51,0.8862587350511957
Clostridium_sensu_stricto_13.1,Petrimonas.2,-0.8860889883220747
Acetobacterium.1,midas_g_15299.1,0.8857142857142855
Christensenellaceae_R-7_group.4,Methanobacterium.4,-0.885475778231565
Christensenellaceae_R-7_group.4,Hydrogenophaga.7,0.884920634920635
Christensenellaceae_R-7_group.2,midas_g_76603.1,0.8846848215947252
Christensenellaceae_R-7_group.44,Christensenellaceae_R-7_group.51,0.8845947866158472
Brevundimonas.3,Thermovirga.2,0.8845726053279072
Propionicicella.4,Lachnoclostridium.2,0.8841114271609853
Colidextribacter.6,Lachnoclostridium.2,0.8841114271609853
Aquamicrobium.2,midas_g_93469.1,0.8839599998785472
Rhizobiaceae.1,Methanobacterium.96,0.8832766501365943
Rhizobiaceae.1,Clostridium_sensu_stricto_1.7,0.8827780997594018
Gordonia.1,Sedimentibacter.11,0.8824722985738213
Veillonellales-Selenomonadales.6,HN-HF0106.10,0.8823529411764706
Petrimonas.2,Methanobacterium.5,0.8822304565771898
Christensenellaceae_R-7_group.63,Azoarcus.2,0.8821854012910676
Aminiphilus.1,Petrimonas.4,0.8821854012910676
Christensenellaceae_R-7_group.4,Thermovirga.2,0.881707796196537
Thermovirga.2,Petrimonas.4,-0.8811486796273612
Desulfuromonadaceae.1,Thauera.1,0.8809704447837573
Proteiniphilum.15,midas_g_2178.3,0.880952380952381
Christensenellaceae_R-7_group.1,midas_g_97311.1,0.8807710121010887
Phenylobacterium.1,Caproiciproducens.1,0.8803212354364821
Pelotomaculum.2,Sphaerochaeta.7,0.880176052817606
EBM-39.1,Aminiphilus.1,-0.879720502924256
midas_g_93469.1,Christensenellaceae_R-7_group.2,-0.879720502924256
Hydrogenophaga.5,Pelotomaculum.4,0.879141405229904
Acinetobacter.2,Methanobacterium.4,-0.8791323210927448
Anaerovorax.12,Proteiniphilum.5,0.8790490729915326
midas_g_35108.1,Pelolinea.3,0.8790490729915326
Brevundimonas.5,Comamonadaceae.6,0.8790490729915326
Anaerovorax.12,Ruminiclostridium.10,0.8790490729915326
midas_g_35108.1,Methanothrix.1,0.8790490729915326
Hungateiclostridiaceae.12,Rummeliibacillus.2,0.8786539492155472
Bellilinea.1,midas_g_49937.1,0.8786539492155472
midas_g_2604.3,Bellilinea.1,0.8786539492155472
Geobacteraceae.1,midas_g_3409.1,0.8785714285714284
Anaerovorax.1,Proteiniphilum.1,0.8785714285714284
Clostridiaceae.6,Desulfosporosinus.2,0.8784079111467314
Methanobacterium.1,Petrimonas.4,0.8783470307876645
Petrimonas.2,Petrimonas.4,0.878164878436281
Clostridium_sensu_stricto_13.1,Aminivibrio.1,0.8781418413475012
Pelotomaculum.1,Proteiniphilum.5,0.8780516313060174
Afipia.3,midas_g_36215.9,0.8780516313060174
Christensenellaceae_R-7_group.42,Methanobacterium.55,0.8780516313060174
Oxobacteraceae.3,Christensenellaceae.15,0.8780516313060174
Pelotomaculum.1,Ruminiclostridium.10,0.8780516313060174
Flavobacterium.3,midas_g_9269.2,0.8780516313060174
Flavobacterium.3,midas_g_9269.3,0.8780516313060174
midas_g_92370.1,Proteiniphilum.12,0.8780516313060174
Methanobacterium.20,Proteiniphilum.17,0.8780516313060174
midas_g_2424.1,midas_g_44684.1,0.8780516313060174
Acetomicrobium.1,Hungateiclostridiaceae.12,0.8780516313060174
Methanobacterium.20,Methylobacter.1,0.8780516313060174
Syntrophobotulaceae.7,Desulfurispora.1,0.8780516313060174
Syntrophomonas.15,Lachnospiraceae.3,0.8780516313060174
Christensenellaceae_R-7_group.42,Methanobacterium.37,0.8780516313060174
Methanobacterium.20,Christensenellaceae.15,0.8780516313060174
Christensenellaceae_R-7_group.42,Christensenellaceae.15,0.8780516313060174
Oxobacteraceae.3,Methylobacter.1,0.8780516313060174
Methanothrix.1,Desulfurispora.1,0.8780516313060174
Bellilinea.1,Proteiniphilum.12,0.8780516313060174
Oxobacteraceae.3,Proteiniphilum.17,0.8780516313060174
Christensenellaceae_R-7_group.42,midas_g_98374.1,0.8780516313060174
Pelolinea.3,Desulfurispora.1,0.8780516313060174
Ercella.1,Ca_Phosphitivorax.1,0.8780241493981852
midas_g_95534.1,midas_g_91392.2,0.8779225399720776
Proteiniphilum.2,midas_g_97311.1,0.877777777777778
EBM-39.1,Aquamicrobium.2,0.8775130886654744
Anaerostignum.2,Aquamicrobium.2,0.8774964387392123
Clostridiaceae.1,midas_g_82137.2,0.8769841269841271
midas_g_82137.2,Devosia.9,0.8763204394271342
midas_g_112760.1,Monoglobus.13,0.876175252577526
Proteiniborus.5,Desulfovibrio.3,0.8755238445076728
Phenylobacterium.1,Christensenellaceae_R-7_group.57,0.8755238445076728
Thermovirga.2,Methanobacterium.5,-0.8750996040235121
Arenimonas.2,Hydrogenophaga.5,0.8748943453012572
midas_g_82137.2,Phenylobacterium.1,0.8748943453012572
Acinetobacter.2,midas_g_98017.1,0.8748943453012572
Pelotomaculum.4,Romboutsia.3,0.8740377225340612
Romboutsia.3,Parapusillimonas.1,0.8739495798319327
Colidextribacter.4,Dehalobacterium.3,0.8738781960915823
midas_g_35108.1,Bellilinea.1,0.8738781960915822
midas_g_35108.1,Cryptanaerobacter.1,0.8738781960915822
Methanobacterium.5,Cryptanaerobacter.1,0.8738781960915822
Syner-01.9,Monoglobus.13,0.8737825552945827
midas_g_669.2,Syntrophomonas.1,0.8736977528572244
Monoglobus.2,midas_g_112760.1,-0.8736247941296782
Caproiciproducens.1,midas_g_82137.3,0.8731964712701089
midas_g_95485.1,Christensenellaceae_R-7_group.42,0.8731964712701089
Devosia.9,Lachnoclostridium.2,0.8731964712701089
Caproiciproducens.2,Pseudomonas.10,0.8731964712701089
Syntrophomonas.2,Caproiciproducens.1,0.8731251490432684
Fermentimonas.2,Romboutsia.1,0.8722076762524348
Christensenellaceae_R-7_group.1,Methanobacterium.1,0.872107463889301
midas_g_82137.2,midas_g_77185.2,0.8718379819364585
Christensenellaceae_R-7_group.4,Desulfuromonadaceae.1,0.8718379819364585
Paludibacter.3,midas_g_103381.1,0.8714990071917934
Oxobacteraceae.3,Oscillospiraceae.8,0.8714990071917934
Bellilinea.1,Desulfurispora.1,0.8714990071917934
Christensenellaceae_R-7_group.42,Methanobacterium.34,0.8714990071917934
midas_g_92370.1,Desulfurispora.1,0.8714990071917934
Methanobacterium.20,Oscillospiraceae.8,0.8714990071917934
Afipia.3,midas_g_36215.3,0.8714990071917934
Flavobacterium.3,Erysipelothrix.3,0.8714990071917934
EBM-39.1,Romboutsia.1,0.8714285714285712
Phenylobacterium.1,Desulfovibrio.3,0.8707264535788638
Syntrophomonas.2,Hungateiclostridiaceae.28,0.8707264535788638
Ca_Phosphitivorax.1,midas_g_91392.2,0.8707264535788637
Hydrogenophaga.5,Anaerovorax.12,0.8706472853726104
Methanosarcina.1,Aminiphilus.1,-0.8704991140047146
Methanobacterium.1,Methanobacterium.5,0.8702888011474106
Taibaiella.1,Ca_Phosphitivorax.1,-0.8700337221544637
Taibaiella.1,Petrimonas.4,-0.8700337221544637
HN-HF0106.10,Lutispora.3,0.8697478991596638
midas_g_112760.1,Petrimonas.4,0.8697016456124204
Rhizobiaceae.1,Syntrophomonas.2,0.8696675339213908
Parapusillimonas.1,Enterococcus.5,0.869439418019572
Ruminiclostridium.9,Sphingopyxis.5,0.8690476190476192
